,file,urls,proc_pid,udp,tcp,hosts,requests,domains,pid,process_name,ppid,file_created,dll_loaded,regkey_opened,command_line,regkey_read,regkey_written
0,/home/cuckoo/.cuckoo/storage/analyses/10/memory/1328-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1328,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 1122172, 'time': 18.851938009262085, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '13.107.4.50', 'offset': 540, 'time': 21.381058931350708, 'dport': 80, 'sport': 1074}",13.107.4.50,www.download.windowsupdate.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\WINDOWS\system32\wbem\AutoRecover\23BDE61F1F4FACE17E9B0C01F2A1FD9B.mof,RASMONTR.DLL,HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DnsClient,netsh firewall set opmode mode=disable,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters\UseDomainNameDevolution,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappprxy\ControlFlags
1,/home/cuckoo/.cuckoo/storage/analyses/10/memory/2016-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2016,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 1137076, 'time': 18.851776123046875, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '13.107.4.50', 'offset': 24211, 'time': 146.26408696174622, 'dport': 80, 'sport': 1235}",172.217.0.174,r4---sn-jou-0pve7.gvt1.com,"{'ip': '', 'domain': 'wpad'}",1328,cmd.exe,1064,C:\Documents and Settings\WinXP-SP3\Configuración local\Temp\tmp2B.tmp,urlmon.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced Cryptographic Provider v1.0,netsh advfirewall set currentprofile state off,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\EnableConsoleTracing,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\Active
2,/home/cuckoo/.cuckoo/storage/analyses/10/memory/2056-1.dmp,https://www.microsoft.com/bar.htm,2056,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 2586393, 'time': 21.00948214530945, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 1066975, 'time': 24.76927399635315, 'dport': 443, 'sport': 1090}",172.217.1.110,wpad,"{'ip': '142.250.64.206', 'domain': 'redirector.gvt1.com'}",1440,cmd.exe,1064,C:\Documents and Settings\WinXP-SP3\Configuración local\Temp\tmp2C.tmp,IPXPROMN.DLL,HKEY_CURRENT_USER\CLSID\{7C857801-7381-11CF-884D-00AA004B2E24},vssadmin delete shadows /all /quiet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\WBEM\CIMOM\Logging,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\LogSessionName
3,/home/cuckoo/.cuckoo/storage/analyses/10/memory/2300-1.dmp,http://www.microsoft.com/isapi/redir.dll?prd=OutlookExpress,2300,N/A,"{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 1072414, 'time': 30.338058948516846, 'dport': 443, 'sport': 1172}",186.46.141.161,redirector.gvt1.com,"{'ip': '201.219.34.143', 'domain': 'r4---sn-jou-0pve7.gvt1.com'}",2016,vssadmin.exe,1440,C:\Documents and Settings\WinXP-SP3\Configuración local\Temp\tmp60.tmp,xpsp2res.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN,wmic shadowcopy delete,HKEY_CURRENT_USER\Software\Microsoft\Command Processor\DisableUNCCheck,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\FWCFG\EnableFileTracing
0,/home/cuckoo/.cuckoo/storage/analyses/6/memory/1352-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1352,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 336572, 'time': -136.29483008384705, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '13.107.4.50', 'offset': 250, 'time': 0.1583249568939209, 'dport': 80, 'sport': 4709}",13.107.4.50,www.download.windowsupdate.com,"{'ip': '192.16.49.143', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Documents and Settings\WinXP-SP3\Configuración local\Temp\tmp60.tmp,RASMONTR.DLL,HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DnsClient,netsh firewall set opmode mode=disable,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters\UseDomainNameDevolution,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappprxy\ControlFlags
1,/home/cuckoo/.cuckoo/storage/analyses/6/memory/2036-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2036,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 347588, 'time': -136.29499292373657, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 263456, 'time': -130.76987504959106, 'dport': 443, 'sport': 1067}",172.217.0.174,r4---sn-jou-0pve7.gvt1.com,"{'ip': '', 'domain': 'wpad'}",1352,cmd.exe,1176,C:\Documents and Settings\WinXP-SP3\Configuración local\Temp\tmp3E.tmp,urlmon.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced Cryptographic Provider v1.0,netsh advfirewall set currentprofile state off,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\EnableConsoleTracing,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\Active
2,/home/cuckoo/.cuckoo/storage/analyses/6/memory/2068-1.dmp,https://www.microsoft.com/bar.htm,2068,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 1794672, 'time': -138.53327894210815, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 268895, 'time': -119.70243692398071, 'dport': 443, 'sport': 1093}",186.46.141.161,wpad,"{'ip': '142.250.64.174', 'domain': 'redirector.gvt1.com'}",1228,cmd.exe,1176,C:\WINDOWS\system32\wbem\AutoRecover\C8463ECBE33BC240263A0B094E46D510.mof,IPXPROMN.DLL,HKEY_CURRENT_USER\CLSID\{7C857801-7381-11CF-884D-00AA004B2E24},vssadmin delete shadows /all /quiet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\WBEM\CIMOM\Logging,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\LogSessionName
3,/home/cuckoo/.cuckoo/storage/analyses/6/memory/2564-1.dmp,http://www.microsoft.com/isapi/redir.dll?prd=OutlookExpress,2564,N/A,"{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 270234, 'time': 9.399245023727417, 'dport': 443, 'sport': 1140}",186.47.206.169,redirector.gvt1.com,"{'ip': '201.219.34.143', 'domain': 'r4---sn-jou-0pve7.gvt1.com'}",2036,vssadmin.exe,1228,C:\Documents and Settings\WinXP-SP3\Configuración local\Temp\tmp3C.tmp,xpsp2res.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN,wmic shadowcopy delete,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\napagent\Qecs\79618\Component Type,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\FWCFG\EnableFileTracing
0,/home/cuckoo/.cuckoo/storage/analyses/7/memory/1328-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1328,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 2692094, 'time': 23.08392596244812, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 1134, 'time': 30.302236080169678, 'dport': 443, 'sport': 1056}",172.217.0.174,update.googleapis.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Microsoft Office\MEDIA\OFFICE14\BULLETS\BD10268_.GIF.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,RASMONTR.DLL,HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DnsClient,netsh firewall set opmode mode=disable,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_DISABLE_MK_PROTOCOL\*,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappprxy\ControlFlags
1,/home/cuckoo/.cuckoo/storage/analyses/7/memory/2016-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2016,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 2702246, 'time': 23.083728075027466, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 10895, 'time': 46.876399993896484, 'dport': 443, 'sport': 1085}",172.217.8.67,www.download.windowsupdate.com,"{'ip': '', 'domain': 'wpad'}",936,phobos_ransom.bin,1664,C:\Archivos de programa\Microsoft Office\MEDIA\CAGCAT10\J0233312.WMF.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,urlmon.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced Cryptographic Provider v1.0,netsh advfirewall set currentprofile state off,HKEY_CURRENT_USER\Keyboard Layout\Toggle\Language Hotkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\Active
2,/home/cuckoo/.cuckoo/storage/analyses/7/memory/2056-1.dmp,https://www.microsoft.com/bar.htm,2056,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 4147754, 'time': 25.014238119125366, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 11964, 'time': 63.382347106933594, 'dport': 443, 'sport': 1167}",186.46.141.161,r4---sn-jou-0pve7.gvt1.com,"{'ip': '142.250.64.206', 'domain': 'redirector.gvt1.com'}",1328,cmd.exe,936,C:\Archivos de programa\Microsoft Office\CLIPART\PUB60COR\NA02262_.WMF.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,IPXPROMN.DLL,HKEY_CURRENT_USER\CLSID\{7C857801-7381-11CF-884D-00AA004B2E24},vssadmin delete shadows /all /quiet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\WBEM\CIMOM\Logging,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\WBEM\CIMOM\Autorecover MOFs
3,/home/cuckoo/.cuckoo/storage/analyses/7/memory/2588-1.dmp,http://www.microsoft.com/isapi/redir.dll?prd=OutlookExpress,2588,N/A,"{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 13033, 'time': 66.14600610733032, 'dport': 443, 'sport': 1198}",192.16.48.200,wpad,"{'ip': '201.219.34.143', 'domain': 'r4---sn-jou-0pve7.gvt1.com'}",1440,cmd.exe,936,C:\Archivos de programa\Archivos comunes\Microsoft Shared\OFFICE14\ACEES.DLL.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,xpsp2res.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_SAFE_BINDTOOBJECT,wmic shadowcopy delete,HKEY_CURRENT_USER\Software\Microsoft\Command Processor\DisableUNCCheck,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\LogSessionName
0,/home/cuckoo/.cuckoo/storage/analyses/8/memory/1228-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1228,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 1460514, 'time': 22.887176036834717, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '13.107.4.50', 'offset': 854, 'time': 22.520695209503174, 'dport': 80, 'sport': 1049}",172.217.0.174,update.googleapis.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\WINDOWS\system32\wbem\AutoRecover\23BDE61F1F4FACE17E9B0C01F2A1FD9B.mof,RASMONTR.DLL,HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DnsClient,netsh firewall set opmode mode=disable,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_DISABLE_MK_PROTOCOL\*,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappprxy\ControlFlags
1,/home/cuckoo/.cuckoo/storage/analyses/8/memory/2036-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2036,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 1467642, 'time': 26.381323099136353, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '142.250.64.227', 'offset': 24665, 'time': 191.47526717185974, 'dport': 443, 'sport': 1746}",13.107.4.50,www.download.windowsupdate.com,"{'ip': '', 'domain': 'wpad'}",1228,cmd.exe,1176,C:\Documents and Settings\WinXP-SP3\Configuración local\Temp\tmp47.tmp,urlmon.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced Cryptographic Provider v1.0,netsh advfirewall set currentprofile state off,HKEY_CURRENT_USER\Keyboard Layout\Toggle\Language Hotkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\Active
2,/home/cuckoo/.cuckoo/storage/analyses/8/memory/2064-1.dmp,https://www.microsoft.com/bar.htm,2064,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 2917205, 'time': 22.05710005760193, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 37062, 'time': 25.31808114051819, 'dport': 443, 'sport': 1050}",142.250.64.227,r4---sn-jou-0pve7.gvt1.com,"{'ip': '142.250.64.174', 'domain': 'redirector.gvt1.com'}",1352,cmd.exe,1176,C:\Documents and Settings\WinXP-SP3\Configuración local\Temp\tmp4E.tmp,IPXPROMN.DLL,HKEY_CURRENT_USER\CLSID\{7C857801-7381-11CF-884D-00AA004B2E24},vssadmin delete shadows /all /quiet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\WBEM\CIMOM\Logging,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\WBEM\CIMOM\Autorecover MOFs
3,/home/cuckoo/.cuckoo/storage/analyses/8/memory/2524-1.dmp,http://www.microsoft.com/isapi/redir.dll?prd=OutlookExpress,2524,N/A,"{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 42501, 'time': 30.36940908432007, 'dport': 443, 'sport': 1058}",186.46.141.161,wpad,"{'ip': '201.219.34.143', 'domain': 'r4---sn-jou-0pve7.gvt1.com'}",2036,vssadmin.exe,1352,C:\Documents and Settings\WinXP-SP3\Configuración local\Temp\tmp60.tmp,xpsp2res.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_SAFE_BINDTOOBJECT,wmic shadowcopy delete,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\napagent\Qecs\79618\Component Type,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\LogSessionName
0,/home/cuckoo/.cuckoo/storage/analyses/1/memory/1328-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1328,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 16073, 'time': 18.428704023361206, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '13.107.4.50', 'offset': 540, 'time': 21.7028648853302, 'dport': 80, 'sport': 1055}",13.107.4.50,www.download.windowsupdate.com,"{'ip': '13.107.4.50', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Microsoft Analysis Services\AS OLEDB\10\Cartridges\sql90.xsl.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,RASMONTR.DLL,HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DnsClient,netsh firewall set opmode mode=disable,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters\UseDomainNameDevolution,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappprxy\ControlFlags
1,/home/cuckoo/.cuckoo/storage/analyses/1/memory/2016-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2016,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 22553, 'time': 18.42845582962036, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 9721, 'time': 25.975443840026855, 'dport': 443, 'sport': 1061}",172.217.0.174,wpad,"{'ip': '', 'domain': 'wpad'}",1064,phobos_ransom.bin,872,C:\Archivos de programa\Messenger\xpmsgr.chm.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,IPXPROMN.DLL,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced Cryptographic Provider v1.0,netsh advfirewall set currentprofile state off,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\EnableConsoleTracing,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\Active
2,/home/cuckoo/.cuckoo/storage/analyses/1/memory/2052-1.dmp,https://www.microsoft.com/bar.htm,2052,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 26265, 'time': 19.996644020080566, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 15160, 'time': 37.876468896865845, 'dport': 443, 'sport': 1083}",186.46.141.161,N/A,N/A,1440,cmd.exe,1064,C:\Archivos de programa\Archivos comunes\Microsoft Shared\Stationery\En blanco.htm.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,xpsp2res.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappprxy\traceIdentifier,vssadmin delete shadows /all /quiet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\WBEM\CIMOM\Logging,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\LogSessionName
3,/home/cuckoo/.cuckoo/storage/analyses/1/memory/2560-1.dmp,http://www.microsoft.com/isapi/redir.dll?prd=OutlookExpress,2560,N/A,N/A,8.8.8.8,N/A,N/A,1328,cmd.exe,1064,C:\Archivos de programa\Archivos comunes\Microsoft Shared\VSTO\ActionsPane3.xsd.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,kernel32.dll,HKEY_CURRENT_USER\Software\Policies\Microsoft\Windows\System,wmic shadowcopy delete,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\napagent\Qecs\79618\Component Type,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\FWCFG\EnableFileTracing
0,/home/cuckoo/.cuckoo/storage/analyses/3/memory/1352-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1352,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 1928375, 'time': 38.77199602127075, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '13.107.4.50', 'offset': 1642, 'time': 39.36863303184509, 'dport': 80, 'sport': 1049}",13.107.4.50,update.googleapis.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Microsoft Office\MEDIA\OFFICE14\BULLETS\BD10268_.GIF.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,RASMONTR.DLL,HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DnsClient,netsh firewall set opmode mode=disable,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters\UseDomainNameDevolution,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappprxy\ControlFlags
1,/home/cuckoo/.cuckoo/storage/analyses/3/memory/2036-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2036,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 1942631, 'time': 38.771825075149536, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '142.250.64.206', 'offset': 27812, 'time': 105.79379916191101, 'dport': 80, 'sport': 1381}",142.250.64.206,www.download.windowsupdate.com,"{'ip': '', 'domain': 'wpad'}",1064,phobos_ransom.bin,872,C:\Archivos de programa\Microsoft Office\MEDIA\CAGCAT10\J0233312.WMF.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,urlmon.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced Cryptographic Provider v1.0,netsh advfirewall set currentprofile state off,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\EnableConsoleTracing,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\Active
2,/home/cuckoo/.cuckoo/storage/analyses/3/memory/2076-1.dmp,https://www.microsoft.com/bar.htm,2076,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 3436163, 'time': 37.383989095687866, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 70632, 'time': 43.57244801521301, 'dport': 443, 'sport': 1058}",172.217.0.174,r4---sn-jou-0pve7.gvt1.com,"{'ip': '172.217.3.78', 'domain': 'redirector.gvt1.com'}",1228,cmd.exe,1064,C:\Archivos de programa\Microsoft Office\CLIPART\PUB60COR\NA02262_.WMF.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,IPXPROMN.DLL,HKEY_CURRENT_USER\CLSID\{7C857801-7381-11CF-884D-00AA004B2E24},vssadmin delete shadows /all /quiet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\WBEM\CIMOM\Logging,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\LogSessionName
3,/home/cuckoo/.cuckoo/storage/analyses/3/memory/2720-1.dmp,http://www.microsoft.com/isapi/redir.dll?prd=OutlookExpress,2720,N/A,"{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 76071, 'time': 54.11504912376404, 'dport': 443, 'sport': 1093}",172.217.2.195,wpad,"{'ip': '201.219.34.143', 'domain': 'r4---sn-jou-0pve7.gvt1.com'}",1352,cmd.exe,1064,C:\Archivos de programa\Archivos comunes\Microsoft Shared\OFFICE14\ACEES.DLL.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,xpsp2res.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN,wmic shadowcopy delete,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\napagent\Qecs\79618\Component Type,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\FWCFG\EnableFileTracing
0,/home/cuckoo/.cuckoo/storage/analyses/5/memory/1328-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1328,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 1719043, 'time': 28.52557611465454, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '13.107.4.50', 'offset': 1178, 'time': 164.31014108657837, 'dport': 80, 'sport': 1107}",13.107.4.50,update.googleapis.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Microsoft Office\MEDIA\OFFICE14\BULLETS\BD10268_.GIF.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,RASMONTR.DLL,HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DnsClient,netsh firewall set opmode mode=disable,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters\UseDomainNameDevolution,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappprxy\ControlFlags
1,/home/cuckoo/.cuckoo/storage/analyses/5/memory/2016-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2016,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 1734595, 'time': 28.525413036346436, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 1044372, 'time': 38.519232988357544, 'dport': 443, 'sport': 1056}",172.217.0.174,www.download.windowsupdate.com,"{'ip': '', 'domain': 'wpad'}",936,phobos_ransom.bin,1664,C:\Archivos de programa\Microsoft Office\MEDIA\CAGCAT10\J0233312.WMF.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,urlmon.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced Cryptographic Provider v1.0,netsh advfirewall set currentprofile state off,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\EnableConsoleTracing,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\Active
2,/home/cuckoo/.cuckoo/storage/analyses/5/memory/2056-1.dmp,https://www.microsoft.com/bar.htm,2056,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 3199992, 'time': 33.96999216079712, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 1049811, 'time': 42.07774901390076, 'dport': 443, 'sport': 1057}",172.217.1.110,r4---sn-jou-0pve7.gvt1.com,"{'ip': '172.217.3.78', 'domain': 'redirector.gvt1.com'}",1328,cmd.exe,936,C:\Archivos de programa\Microsoft Office\CLIPART\PUB60COR\NA02262_.WMF.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,IPXPROMN.DLL,HKEY_CURRENT_USER\CLSID\{7C857801-7381-11CF-884D-00AA004B2E24},vssadmin delete shadows /all /quiet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\WBEM\CIMOM\Logging,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\LogSessionName
